TEMPERATURE,HUMIDITY,ALTITUDE,PRESSURE,LIGHT,RAIN,CLIMATE_PREDICTION
29.754,49.126,30475.614,2.331,249.977,740.328,Monsoon
26.691,80.215,30510.289,2.488,1007.613,284.027,Summer
30.906,44.051,30706.998,2.412,41.45,354.455,Monsoon
26.223,76.141,30684.267,2.499,172.804,500.035,Summer
26.621,68.228,30502.777,2.415,841.102,725.953,Summer
38.302,73.656,30339.838,2.431,1078.451,174.116,Breeze
34.462,61.143,30331.052,2.45,766.358,204.104,Summer
36.923,81.035,30057.711,2.464,1016.898,804.168,Monsoon
34.001,56.779,30899.63,2.396,945.102,334.859,Monsoon
30.86,55.098,30769.395,2.436,543.568,967.138,Breeze
25.352,56.277,30623.343,2.423,386.87,965.264,Breeze
38.382,77.072,30396.082,2.381,706.495,717.35,Summer
25.993,64.793,30582.466,2.464,600.902,745.186,Summer
33.542,66.632,30485.09,2.338,57.637,685.9,Summer
26.431,79.593,30273.935,2.333,1054.308,259.598,Summer
28.978,79.668,30298.573,2.447,640.165,550.41,Monsoon
27.601,50.116,30874.48,2.427,965.706,813.715,Summer
32.752,67.19,30634.908,2.364,816.054,797.21,Breeze
37.419,48.545,30001.422,2.427,394.691,908.894,Monsoon
33.899,81.215,30326.872,2.454,994.239,910.718,Monsoon
34.299,79.828,30339.945,2.343,875.752,335.337,Summer
37.725,80.371,30706.336,2.416,489.877,749.548,Summer
35.492,74.014,30700.453,2.465,929.312,686.206,Monsoon
37.123,63.543,30464.155,2.382,320.561,897.247,Breeze
30.829,60.808,30950.979,2.414,747.631,265.127,Summer
37.115,60.39,30872.229,2.316,152.602,765.813,Monsoon
34.042,45.913,30866.211,2.466,956.371,480.999,Monsoon
26.899,84.75,30348.266,2.459,810.493,455.037,Summer
25.542,62.812,30431,2.391,193.248,132.212,Breeze
28.416,83.925,30418.962,2.324,52.828,965.314,Monsoon
30.297,81.687,30440.267,2.432,447.159,708.192,Monsoon
36.726,79.459,30889.211,2.415,752.542,631.632,Monsoon
35.377,68.886,30249.121,2.484,332.968,326.049,Summer
38.375,47.468,30802.195,2.356,1071.383,692.601,Monsoon
32.828,57.252,30514.04,2.306,1030.109,951.043,Monsoon
35.468,69.558,30249.084,2.351,669.796,246.959,Summer
28.854,43.592,30527.294,2.386,367.691,985.428,Breeze
34.514,44.876,30195.442,2.331,989.008,484.686,Monsoon
34.886,72.817,30108.179,2.496,889.714,980.406,Summer
36.878,82.081,30838.177,2.344,122.185,670.481,Breeze
32.51,80.627,30699.322,2.436,539.665,391.696,Summer
34.086,50.398,30204.979,2.391,1079.9,437,Breeze
27.843,83.094,30942.295,2.411,515.679,361.499,Summer
35.315,73.637,30024.398,2.487,1028.212,401.299,Breeze
36.738,74.518,30333.28,2.406,1075.7,681.882,Breeze
33.312,56.378,30021.653,2.361,444.474,114.945,Summer
26.619,74.504,30142.298,2.344,1062.078,970.868,Monsoon
29.38,74.23,30180.079,2.478,177.596,791.675,Breeze
31.657,69.165,30810.335,2.497,201.328,946.908,Summer
34.48,58.721,30993.04,2.35,325.901,745.789,Monsoon
29.485,78.685,30867.32,2.444,530.285,532.93,Monsoon
36.764,84.251,30635.133,2.401,223.697,270.755,Summer
30.205,81.275,30722.923,2.44,393.99,564.689,Summer
25.6,53.691,30522.821,2.493,140.909,740.526,Breeze
36.116,62.61,30422.544,2.355,490.109,868.764,Summer
34.019,58.066,30692.169,2.448,915.402,391.718,Monsoon
36.227,74.129,30973.117,2.388,666.707,559.433,Summer
29.884,79.586,30028.894,2.431,896.87,657.983,Monsoon
25.247,52.495,30314.085,2.381,175.213,629.734,Monsoon
26.033,84.68,30330.06,2.442,457.396,147.135,Summer
26.565,72.802,30414.251,2.368,72.076,535.054,Monsoon
36.272,52.612,30626.892,2.398,425.878,828.128,Monsoon
29.22,59.328,30513.753,2.442,687.513,822.073,Breeze
38.971,47.603,30018.729,2.309,638.69,556.428,Monsoon
35.617,69.271,30411.61,2.366,94.545,957.121,Breeze
33.416,50.444,30619.449,2.409,96.404,843.607,Breeze
38.771,73.496,30504.825,2.315,356.422,763.594,Breeze
29.428,75.439,30872.062,2.441,855.397,564.041,Breeze
27.319,64.091,30398.596,2.463,52.017,631.609,Monsoon
35.322,47.128,30012.559,2.333,689.042,300.912,Monsoon
28.893,69.878,30284.899,2.447,226.561,579.166,Summer
38.455,59.377,30135.673,2.429,1040.418,573.42,Breeze
38.833,84.784,30250.23,2.382,490.33,282.486,Monsoon
37.97,65.581,30362.088,2.333,81.236,956.033,Breeze
38.227,46.18,30676.656,2.491,793.593,320.277,Breeze
33.619,70.986,30324.17,2.393,548.532,193.8,Summer
34.69,77.292,30884.109,2.337,972.927,520.308,Breeze
26.319,50.062,30299.568,2.444,727.453,717.466,Monsoon
35.683,62.759,30136.933,2.422,771.002,275.637,Monsoon
27.829,75.701,30168.865,2.463,850.968,264.602,Monsoon
36.765,43.902,30934.58,2.499,479.779,335.323,Monsoon
38.461,44.275,30454.814,2.309,878.025,372.446,Breeze
27.973,72.784,30403.126,2.448,84.167,321.58,Monsoon
26.092,74.906,30068.901,2.498,849.114,523.629,Summer
31.774,80.218,30733.321,2.408,710.849,116.437,Breeze
36.082,60.582,30694.653,2.443,636.332,178.765,Monsoon
35.789,60.15,30375.741,2.388,370.421,756.428,Monsoon
34.755,67.304,30691.764,2.371,152.1,471.106,Summer
36.49,76.322,30367.452,2.439,722.505,424.285,Breeze
27.45,71.204,30073.158,2.498,534.688,109.4,Summer
34.127,57.402,30738.099,2.318,263.094,368.396,Summer
33.48,58.248,30965.201,2.384,76.402,839.068,Monsoon
27.148,76.572,30648.291,2.488,606.479,406.331,Monsoon
30.802,66.524,30276.461,2.323,165.137,967.324,Summer
36.935,47.311,30269.92,2.43,1024.479,450.963,Breeze
38.605,49.732,30928.978,2.386,191.176,517.716,Breeze
34.316,80.452,30303.29,2.375,64.267,821.719,Breeze
37.907,86.947,30768.192,2.342,310.391,984.722,Summer
26.849,57.77,30642.915,2.335,217.204,434.437,Breeze
38.651,60.015,30592.602,2.403,876.625,207.942,Monsoon
25.469,49.797,30181.075,2.375,339.597,570.752,Summer
32.382,53.371,30034.411,2.398,292.407,632.585,Summer
29.074,61.684,30488.677,2.339,1094.445,963.511,Summer
36.395,55.513,30988.159,2.37,190.566,472.53,Breeze
28.046,73.863,30195.76,2.499,120.948,181.729,Breeze
25.161,66.665,30536.872,2.374,357.018,685.841,Monsoon
30.805,79.181,30670.979,2.383,463.447,119.001,Breeze
25.898,74.879,30483.678,2.304,843.654,482.876,Breeze
29.061,48.636,30506.934,2.376,1052.325,468.682,Breeze
34.012,48.429,30661.228,2.453,847.135,329.337,Breeze
29.126,82.409,30814.905,2.403,807.503,967.878,Monsoon
28.441,79.058,30333.288,2.431,1090.849,463.068,Monsoon
27.177,63.588,30899.275,2.411,848.939,905.236,Monsoon
26.892,48.736,30484.901,2.321,179.301,563.599,Breeze
32.362,82.537,30661.877,2.366,523.837,838.483,Breeze
34.541,53.151,30106.514,2.439,568.75,506.256,Summer
31.338,44.564,30492.479,2.41,356.147,992.383,Summer
26.73,83.667,30016.106,2.435,205.775,676.026,Breeze
34.069,78.593,30391.025,2.372,791.562,240.352,Summer
32.8,73.513,30054.484,2.339,326.919,105.788,Monsoon
30.338,44.497,30896.981,2.466,698.381,936.01,Monsoon
29.621,66.251,30672.805,2.375,375.171,718.121,Monsoon
27.564,71.76,30791.876,2.431,571.673,195.662,Summer
27.048,76.411,30467.679,2.376,390.646,769.138,Monsoon
29.743,63.727,30851.898,2.485,470.582,304.434,Monsoon
25.583,84.947,30873.041,2.498,813.311,828.307,Monsoon
31.113,53.77,30356.818,2.43,975.693,648.93,Breeze
33.422,46.068,30376.855,2.42,574.358,211.294,Breeze
38.183,57.642,30508.241,2.468,682.969,163.854,Monsoon
33.762,72.119,30042.243,2.403,954.919,519.506,Monsoon
33.737,75.435,30995.768,2.474,183.248,943.204,Breeze
30.242,75.494,30359.181,2.383,203.552,608.169,Breeze
26.866,47.87,30470.843,2.306,414.384,783.198,Summer
31.257,81.944,30754.757,2.485,360.703,522.526,Breeze
33.381,55.357,30297.514,2.444,1085.42,445.673,Monsoon
35.136,52.236,30201.631,2.402,633.578,839.987,Breeze
36.565,70.036,30127.45,2.489,590.58,517.048,Monsoon
28.583,52.321,30528.017,2.477,649.229,227.388,Summer
28.377,65.354,30005.498,2.322,966.415,347.068,Breeze
32.914,60.909,30709.521,2.425,290.596,605.245,Summer
32.924,53.21,30461.39,2.408,576.735,462.319,Monsoon
28.051,55.851,30531.823,2.455,319.931,429.754,Monsoon
33.225,61.806,30263.205,2.36,865.217,701.888,Monsoon
29.842,58.231,30178.253,2.302,861.513,672.688,Monsoon
33.95,59.789,30699.99,2.337,1054.45,382.623,Summer
29.075,75.359,30210.274,2.342,508.1,423.484,Breeze
33.292,50.409,30780.086,2.358,199.757,776.86,Breeze
35.756,70.615,30203.673,2.374,989.16,929.159,Monsoon
38.722,72.839,30612.683,2.441,982.945,391.793,Monsoon
37.755,78.292,30643.872,2.315,281.096,362.69,Summer
32.05,80.282,30505.646,2.397,325.609,338.752,Summer
31.837,49.981,30996.791,2.4,365.353,227.356,Monsoon
31.128,49.083,30375.843,2.423,513.373,439.457,Monsoon
25.389,70.05,30883.321,2.362,917.076,564.406,Breeze
27.323,76.304,30169.228,2.352,184.476,583.69,Breeze
25.829,54.982,30337.211,2.397,779.418,721.927,Breeze
34.749,66.137,30145.367,2.432,407.496,147.297,Monsoon
30.785,76.979,30603.625,2.309,239.36,605.268,Summer
25.893,76.77,30638.257,2.359,392.129,329.49,Summer
34.668,71.768,30453.504,2.457,600.605,315.211,Summer
34.022,46.467,30720.161,2.397,1015.913,810.753,Monsoon
35.079,45.228,30867.652,2.49,702.247,238.13,Monsoon
33.398,60.092,30776.559,2.474,679.577,396.19,Summer
27.262,44.174,30241.662,2.369,146.353,673.875,Summer
25.859,82.782,30320.399,2.445,115.387,678.586,Summer
36.44,43.886,30380.277,2.355,168.526,143.279,Monsoon
28.021,44.303,30203.766,2.335,132.234,165.303,Breeze
32.595,50.274,30361.236,2.476,646.71,689.827,Breeze
31.793,70.589,30238.046,2.37,514.298,957.836,Monsoon
37.895,66.828,30995.728,2.341,35.342,998.653,Breeze
32.734,72.017,30783.25,2.493,405.641,988.399,Summer
33.12,82.316,30860.017,2.306,166.28,416.422,Breeze
29.473,63.018,30922.147,2.373,1087.288,317.629,Summer
38.422,44.931,30665.001,2.308,522.369,188.784,Monsoon
33.573,76.594,30175.977,2.401,485.956,393.244,Monsoon
25.07,78.726,30758.526,2.38,719.267,349.168,Summer
32.785,45.195,30015.611,2.444,412.09,619.117,Summer
30.094,53.685,30113.23,2.491,795.601,431.907,Breeze
25.45,76.906,30029.584,2.404,998.129,308.377,Summer
31.042,59.551,30135.445,2.357,563.82,651.29,Monsoon
35.83,63.797,30752.004,2.474,439.728,390.761,Monsoon
32.053,79.22,30885.481,2.421,588.43,418.276,Breeze
33.952,47.163,30278.84,2.411,675.801,638.596,Summer
33.956,72.801,30119.127,2.338,937.042,206.397,Summer
34.394,52.459,30272.96,2.308,452.093,796.824,Breeze
30.426,45.757,30647.114,2.392,85.032,968.891,Monsoon
30.18,72.15,30350.203,2.406,704.885,541.744,Summer
25.064,48.342,30961.146,2.325,1085.96,603.873,Breeze
27.159,75.868,30130.979,2.312,944.033,446.179,Breeze
38.311,51.919,30990.343,2.343,841.334,961.046,Breeze
36.794,45.135,30012.452,2.313,218.857,219.65,Breeze
28.852,47.369,30451.693,2.311,831.023,832.17,Summer
30.617,80.016,30251.812,2.389,117.18,685.383,Breeze
38.159,59.323,30566.285,2.462,558.492,812.347,Summer
28.506,56.3,30096.551,2.433,426.863,955.414,Monsoon
32.455,64.613,30875.823,2.436,998.656,546.537,Breeze
25.309,70.849,30136.526,2.352,201.024,359.497,Breeze
33.676,44.632,30587.389,2.302,874.107,801.56,Monsoon
38.021,82.52,30033.347,2.39,81.908,860.113,Breeze
37.386,85.173,30310.992,2.375,780.878,717.63,Summer
32.028,61.361,30149.723,2.489,344.343,864.101,Monsoon
34.095,61.156,30977.847,2.314,1074.227,757.295,Monsoon
32.977,81.657,30012.021,2.455,748.765,961.726,Summer
25.938,61.89,30352.395,2.377,360.529,613.613,Summer
27.222,80.672,30302.776,2.466,282.007,442.426,Monsoon
38.493,44.247,30657.374,2.399,714.06,712.468,Breeze
28.584,64.545,30056.378,2.464,321.822,162.203,Summer
30.382,84.907,30810.618,2.393,229.882,548.552,Summer
32.125,54.123,30466.524,2.38,723.007,796.06,Summer
38.708,54.711,30452.773,2.493,804.987,252.067,Monsoon
34.66,70.725,30226.79,2.374,284.69,460.366,Breeze
33.814,83.752,30490.047,2.461,603.384,415.258,Summer
32.342,51.745,30363.893,2.313,740.084,401.472,Monsoon
34.809,83.553,30245.136,2.313,1037.851,685.564,Monsoon
34.296,72.172,30168.667,2.388,889.674,547.746,Breeze
37.64,86.694,30728.336,2.417,480.272,817.584,Monsoon
32.586,75.404,30142.043,2.422,933.516,152.064,Monsoon
30.901,72.383,30167.982,2.307,502.613,508.518,Summer
36.3,78.856,30577.071,2.439,169.236,112.599,Summer
36.197,50.706,30226.078,2.326,394.977,298.774,Summer
27.378,84.623,30459.376,2.491,891.055,797.838,Monsoon
28.315,50.286,30552.917,2.367,1052.711,195.446,Breeze
38.421,44.129,30274.43,2.352,1082.435,195.021,Breeze
31.218,73.706,30343.554,2.358,713.832,461.295,Breeze
32.275,51.122,30210.207,2.487,541.826,799.247,Monsoon
29.342,76.385,30460.424,2.397,203.401,674.221,Summer
31.735,77.982,30992.4,2.387,139.701,803.58,Monsoon
35.407,53.415,30362.712,2.413,584.797,144.594,Summer
31.753,46.816,30653.33,2.486,808.724,607.353,Monsoon
29.407,65.036,30635.894,2.362,376.597,507.963,Monsoon
26.344,82.17,30786.482,2.336,751.904,906.419,Breeze
37.996,80.281,30711.918,2.419,640.767,763.605,Monsoon
37.203,48.152,30011.78,2.398,1036.601,481.907,Breeze
36.079,85.45,30309.217,2.312,254.226,598.464,Monsoon
34.717,54.614,30870.233,2.404,662.433,482.35,Breeze
32.217,58.373,30539.55,2.412,472.763,497.032,Monsoon
37.564,49.558,30104.224,2.439,309.886,670.674,Monsoon
36.084,59.623,30276.137,2.499,412.303,294.881,Summer
36.424,70.968,30283.386,2.384,345.152,399.865,Summer
29.334,65.267,30873.177,2.402,594.584,351.243,Summer
30.928,79.412,30553.401,2.315,627.118,820.722,Monsoon
34.895,71.217,30608.324,2.466,956.128,947.749,Summer
30.195,54.596,30367.065,2.32,865.997,472.871,Summer
31.916,67.527,30060.31,2.487,353.691,169.391,Monsoon
34.051,45.824,30075.248,2.37,1026.518,184.196,Monsoon
31.129,68.555,30420.383,2.368,959.137,459.63,Summer
36.103,60.145,30177.494,2.366,699.673,455.486,Summer
26.628,47.33,30104.263,2.49,49.933,231.541,Monsoon
35.053,56.528,30262.244,2.496,253.776,826.411,Monsoon
27.033,82.516,30742.046,2.495,874.572,550.121,Breeze
38.13,68.786,30073.018,2.441,515.524,198.154,Breeze
29.397,82.744,30448.226,2.322,164.767,188.848,Monsoon
36.136,61.075,30826.087,2.377,466.838,501.368,Monsoon
32.3,86.072,30267.925,2.358,256.736,205.153,Summer
26.275,58.841,30301.874,2.442,985.047,605.077,Breeze
33.156,76.299,30884.207,2.399,981.506,446.514,Summer
37.77,56.438,30650.004,2.423,444.157,927.707,Breeze
27.201,47.664,30797.712,2.302,177.011,477.019,Summer
29.498,79.654,30289.204,2.457,413.949,652.987,Breeze
31.148,76.554,30996.78,2.49,167.752,830.219,Monsoon
28.851,79.108,30140.896,2.434,355.329,372.589,Monsoon
38.213,56.187,30961.937,2.47,855.164,560.7,Monsoon
30.285,73.961,30902.099,2.396,342.383,208.846,Summer
34.213,52.677,30551.895,2.304,612.296,489.492,Breeze
28.135,43.498,30585.296,2.498,157.195,438.239,Summer
28.076,81.126,30775.048,2.312,401.959,485.37,Monsoon
27.462,66.035,30306.782,2.339,72.412,196.669,Breeze
31.087,86.281,30527.47,2.31,616.54,458.561,Breeze
32.46,59.942,30902.376,2.425,401.957,883.24,Summer
25.15,85.102,30068.249,2.417,963.044,943.35,Monsoon
36.661,70.063,30905.529,2.342,450.031,317.555,Summer
32.179,65.537,30728.778,2.491,626.819,370.451,Summer
27.201,56.324,30769.845,2.483,1075.009,108.601,Monsoon
25.942,79.312,30064.718,2.356,717.695,204.023,Monsoon
25.885,79.467,30187.757,2.432,565.505,410.608,Summer
28.607,61.345,30925.262,2.471,134.993,716.598,Breeze
31.99,75.001,30124.051,2.372,908.432,362.984,Monsoon
37.043,62.678,30631.183,2.351,717.35,167.858,Monsoon
37.642,75.545,30782.693,2.351,146.121,757.781,Monsoon
36.653,86.744,30231.282,2.464,292.866,520.089,Monsoon
29.6,54.55,30698.79,2.393,605.283,567.277,Breeze
29.292,70.898,30065.577,2.443,78.217,393.423,Breeze
38.824,59.715,30498.768,2.43,798.592,651.74,Summer
34.538,67.128,30334.433,2.361,273.739,901.701,Summer
29.269,81.462,30645.742,2.342,553.99,598.383,Monsoon
29.607,58.293,30889.005,2.325,288.558,628.765,Summer
31.085,46.185,30125.491,2.305,553.43,436.206,Breeze
33.705,78.153,30450.308,2.316,232.957,174.368,Monsoon
37.572,67.421,30423.194,2.351,665.495,485.687,Monsoon
27.776,62.774,30323.795,2.443,1004.135,932.175,Monsoon
26.182,51.067,30480.167,2.331,893.849,712.194,Summer
30.681,47.086,30880.728,2.405,288.427,541.198,Monsoon
28.436,55.264,30973.662,2.349,562.977,658.795,Monsoon
33.064,74.632,30002.843,2.402,482.726,602.683,Breeze
34.789,61.118,30739.032,2.45,1063.058,921.163,Monsoon
29.35,68.09,30615.081,2.353,884.739,301.463,Summer
34.596,46.61,30994.512,2.37,144.949,899.818,Monsoon
29.804,48.423,30089.931,2.445,210.351,719.624,Summer
33.89,43.497,30811.346,2.409,781.17,214.972,Breeze
33.863,72.625,30933.928,2.319,201.048,434.714,Breeze
28.894,54.636,30912.116,2.452,1047.001,492.669,Monsoon
33.9,85.545,30560.573,2.355,1092.453,174.64,Breeze
30.333,56.572,30327.556,2.377,862.857,598.779,Monsoon
29.71,58.999,30639.904,2.349,58.676,333.428,Breeze
29.05,63.658,30306.072,2.409,546.518,512.315,Breeze
29.839,57.042,30412.269,2.442,464.505,494.891,Summer
36.014,78.968,30445.725,2.461,885.503,569.507,Summer
28.433,81.553,30301.95,2.484,337.099,861.587,Monsoon
34.548,43.486,30341.827,2.372,443.155,802.685,Monsoon
37.609,71.805,30007.313,2.487,130.046,885.701,Summer
29.906,73.188,30297.079,2.423,396.621,615.113,Breeze
25.413,85.303,30472.305,2.378,1072.024,654.225,Monsoon
25.344,59.298,30173.007,2.477,1038.1,487.438,Breeze
26.953,51.592,30805.585,2.416,832.777,745.497,Summer
26.541,65.906,30537.637,2.391,1000.772,284.406,Breeze
35.473,62.692,30793.881,2.302,255.952,527.665,Breeze
29.128,77.836,30128.103,2.444,695.36,742.756,Monsoon
34.135,82.775,30820.511,2.315,564.97,800.091,Breeze
25.594,46.815,30958.263,2.358,482.278,323.155,Summer
29.14,80.249,30352.454,2.492,377.574,263.394,Breeze
28.278,82.995,30283.952,2.331,956.962,359.681,Summer
28.876,83.662,30646.832,2.362,548.421,928.14,Summer
27.67,76.63,30635.914,2.486,804.716,216.208,Monsoon
33.651,75.652,30112.468,2.368,785.367,957.786,Summer
34.277,43.655,30926.759,2.366,175.596,995.331,Summer
27.079,83.488,30479.056,2.43,82.361,805.1,Monsoon
35.376,58.466,30764.416,2.326,928.761,784.38,Monsoon
28.501,44.809,30359.318,2.495,554.642,957.958,Monsoon
28.961,61.171,30261.537,2.355,896.792,361.482,Summer
36.603,75.246,30111.272,2.457,347.86,216.084,Monsoon
37.616,62.446,30274.519,2.358,952.16,840.79,Summer
36.547,76.352,30993.431,2.355,918.978,253.837,Summer
27.069,65.414,30657.96,2.312,438.388,140.869,Summer
38.99,56.175,30802.782,2.324,470.517,276.815,Monsoon
34.41,51.928,30958.509,2.404,405.455,494.116,Summer
32.149,61.529,30078.991,2.415,67.26,545.592,Summer
38.368,44.575,30164.694,2.463,765.797,156.252,Monsoon
36.443,61.592,30927.966,2.312,321.824,499.055,Monsoon
34.684,46.019,30564.554,2.371,975.895,643.877,Summer
36.738,81.588,30634.849,2.34,990.194,938.626,Summer
30.397,68.321,30427.634,2.372,803.16,304.588,Summer
34.582,71.426,30814.429,2.371,224.273,289.873,Monsoon
27.668,55.71,30517.244,2.371,125.543,450.483,Monsoon
38.832,52.936,30826.129,2.362,903.598,985.289,Breeze
33.246,74.148,30992.187,2.453,985.581,402.602,Monsoon
36.399,72.549,30646.727,2.438,406.682,139.481,Summer
30.703,48.398,30528.814,2.368,407.663,339.053,Monsoon
35.62,53.5,30365.158,2.329,447.595,602.471,Monsoon
30.423,84.649,30194.696,2.404,915.556,471.289,Breeze
33.26,56.384,30656.658,2.484,786.567,796.801,Breeze
35.894,44.137,30062.637,2.325,160.515,646.544,Summer
26.631,45.806,30956.288,2.451,709.119,603.511,Breeze
29.995,77.122,30647.555,2.42,40.462,390.695,Summer
32.629,76.315,30959.363,2.418,790.113,596.661,Summer
29.676,59.8,30272.275,2.487,848.157,654.032,Summer
29.328,49.741,30946.516,2.491,901.995,261.284,Summer
28.943,64.917,30612.125,2.349,699.438,762.281,Breeze
28.189,57.603,30810.264,2.462,223.229,453.64,Summer
36.885,59.455,30178.923,2.424,879.309,768.048,Summer
37.932,54.483,30500.11,2.382,992.776,259.94,Monsoon
34.802,45.766,30568.96,2.433,708.162,690.869,Summer
25.42,77.811,30392.854,2.491,324.376,124.195,Monsoon
36.007,70.202,30253.233,2.403,221.916,243.069,Breeze
32.447,79.724,30904.775,2.488,277.665,902.009,Monsoon
35.614,65.141,30085.059,2.429,48.088,515.325,Breeze
31.123,86.339,30153.987,2.397,40.88,557.077,Breeze
25.578,85.351,30320.511,2.429,347.831,916.82,Monsoon
34.544,54.958,30919.77,2.421,1017.567,536.44,Breeze
31.218,60.027,30564.21,2.384,694.82,689.13,Breeze
37.237,76.119,30373.174,2.412,443.135,299.76,Breeze
35.334,77.171,30402.678,2.441,41.607,173.416,Monsoon
30.034,83.071,30837.778,2.468,1088.979,418.017,Breeze
35.137,71.716,30026.78,2.361,517.753,818.812,Summer
31.933,63.905,30011.339,2.303,1090.908,502.154,Monsoon
27.792,59.617,30046.085,2.41,800.55,251.335,Summer
30.878,61.444,30469.205,2.398,84.826,590.588,Monsoon
